step_nr,mainloop:,start of iteration(abs),0..1 print and init,1..2 compute_deltat(),2..3 mpi dt sync,3..4 1. h_godunov,4..5 2. h_godunov,5..6 writing state,6..7 sync loop (if DBG),MPI_hydro_godunov: first sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace,MPI_hydro_godunov: second sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace
37,XXX,1.181024e+00,1.000000e-06,9.020000e-04,6.000000e-06,1.188900e-02,1.234000e-02,0.000000e+00,0.000000e+00,XXX,1.181933e+00,0.000000e+00,1.500000e-05,5.200000e-05,1.179600e-02,2.600000e-05,XXX,1.193822e+00,0.000000e+00,9.000000e-06,5.100000e-05,1.225400e-02,2.600000e-05
38,XXX,1.206176e+00,1.000000e-06,0.000000e+00,0.000000e+00,1.234400e-02,1.190400e-02,0.000000e+00,0.000000e+00,XXX,1.206177e+00,0.000000e+00,1.100000e-05,5.100000e-05,1.225600e-02,2.600000e-05,XXX,1.218521e+00,1.000000e-06,2.300000e-05,5.200000e-05,1.180400e-02,2.400000e-05
39,XXX,1.230440e+00,0.000000e+00,9.030000e-04,7.000000e-06,1.187600e-02,1.234900e-02,0.000000e+00,0.000000e+00,XXX,1.231350e+00,0.000000e+00,1.600000e-05,5.100000e-05,1.178400e-02,2.500000e-05,XXX,1.243226e+00,1.000000e-06,9.000000e-06,4.900000e-05,1.226300e-02,2.700000e-05
40,XXX,1.255590e+00,1.000000e-06,0.000000e+00,0.000000e+00,1.234400e-02,1.189500e-02,8.745200e-02,0.000000e+00,XXX,1.255591e+00,0.000000e+00,9.000000e-06,5.000000e-05,1.225800e-02,2.600000e-05,XXX,1.267935e+00,0.000000e+00,2.400000e-05,5.200000e-05,1.179500e-02,2.400000e-05
41,XXX,1.367296e+00,1.000000e-06,9.060000e-04,1.200000e-05,1.192400e-02,1.235700e-02,0.000000e+00,0.000000e+00,XXX,1.368215e+00,0.000000e+00,2.100000e-05,7.700000e-05,1.180000e-02,2.600000e-05,XXX,1.380139e+00,0.000000e+00,1.200000e-05,4.900000e-05,1.226600e-02,3.000000e-05
42,XXX,1.392513e+00,1.000000e-06,0.000000e+00,0.000000e+00,1.252400e-02,1.193500e-02,0.000000e+00,0.000000e+00,XXX,1.392515e+00,0.000000e+00,1.000000e-05,5.100000e-05,1.241600e-02,4.600000e-05,XXX,1.405038e+00,0.000000e+00,3.000000e-05,5.800000e-05,1.181700e-02,3.000000e-05
43,XXX,1.416992e+00,1.000000e-06,9.120000e-04,1.100000e-05,1.192500e-02,1.251300e-02,0.000000e+00,0.000000e+00,XXX,1.417916e+00,0.000000e+00,1.900000e-05,5.800000e-05,1.181500e-02,3.300000e-05,XXX,1.429842e+00,0.000000e+00,1.500000e-05,5.200000e-05,1.240500e-02,4.000000e-05
44,XXX,1.442374e+00,0.000000e+00,0.000000e+00,1.000000e-06,1.251100e-02,1.192000e-02,0.000000e+00,0.000000e+00,XXX,1.442375e+00,0.000000e+00,1.200000e-05,5.300000e-05,1.240500e-02,4.100000e-05,XXX,1.454886e+00,0.000000e+00,2.900000e-05,5.600000e-05,1.180700e-02,2.800000e-05
45,XXX,1.466832e+00,1.000000e-06,9.040000e-04,9.000000e-06,1.189600e-02,1.239900e-02,0.000000e+00,0.000000e+00,XXX,1.467746e+00,0.000000e+00,1.900000e-05,5.400000e-05,1.179700e-02,2.600000e-05,XXX,1.479642e+00,0.000000e+00,1.100000e-05,5.100000e-05,1.230900e-02,2.700000e-05
46,XXX,1.492056e+00,1.000000e-06,0.000000e+00,0.000000e+00,1.243800e-02,1.193300e-02,0.000000e+00,0.000000e+00,XXX,1.492057e+00,0.000000e+00,9.000000e-06,5.400000e-05,1.234100e-02,3.400000e-05,XXX,1.504496e+00,0.000000e+00,2.700000e-05,5.600000e-05,1.182100e-02,2.800000e-05
47,XXX,1.516446e+00,1.000000e-06,9.060000e-04,9.000000e-06,1.192800e-02,1.259300e-02,0.000000e+00,0.000000e+00,XXX,1.517362e+00,0.000000e+00,1.700000e-05,5.700000e-05,1.182300e-02,3.100000e-05,XXX,1.529290e+00,0.000000e+00,1.300000e-05,5.400000e-05,1.248900e-02,3.700000e-05
48,XXX,1.541902e+00,1.000000e-06,0.000000e+00,0.000000e+00,1.252600e-02,1.191600e-02,0.000000e+00,0.000000e+00,XXX,1.541904e+00,0.000000e+00,1.200000e-05,5.500000e-05,1.242800e-02,3.000000e-05,XXX,1.554429e+00,0.000000e+00,2.900000e-05,5.600000e-05,1.180700e-02,2.400000e-05
49,XXX,1.566359e+00,1.000000e-06,9.040000e-04,6.000000e-06,1.188200e-02,1.249100e-02,0.000000e+00,0.000000e+00,XXX,1.567270e+00,0.000000e+00,1.600000e-05,5.300000e-05,1.178800e-02,2.500000e-05,XXX,1.579153e+00,0.000000e+00,9.000000e-06,5.200000e-05,1.240300e-02,2.600000e-05
50,XXX,1.591657e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.247100e-02,1.189800e-02,8.741100e-02,0.000000e+00,XXX,1.591658e+00,0.000000e+00,8.000000e-06,5.300000e-05,1.238300e-02,2.600000e-05,XXX,1.604129e+00,0.000000e+00,2.300000e-05,5.300000e-05,1.179700e-02,2.400000e-05
