step_nr,mainloop:,start of iteration(abs),0..1 print and init,1..2 compute_deltat(),2..3 mpi dt sync,3..4 1. h_godunov,4..5 2. h_godunov,5..6 writing state,6..7 sync loop (if DBG),MPI_hydro_godunov: first sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace,MPI_hydro_godunov: second sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace
55,XXX,3.649432e+00,1.000000e-06,1.811000e-03,7.000000e-06,2.410600e-02,2.531200e-02,0.000000e+00,0.000000e+00,XXX,3.651251e+00,0.000000e+00,3.700000e-05,1.390000e-04,2.387000e-02,6.000000e-05,XXX,3.675358e+00,0.000000e+00,2.200000e-05,1.320000e-04,2.509700e-02,6.000000e-05
56,XXX,3.700686e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.537900e-02,2.408200e-02,0.000000e+00,0.000000e+00,XXX,3.700687e+00,0.000000e+00,1.700000e-05,1.330000e-04,2.515600e-02,7.300000e-05,XXX,3.726066e+00,0.000000e+00,3.000000e-05,1.390000e-04,2.385800e-02,5.500000e-05
57,XXX,3.750165e+00,1.000000e-06,1.809000e-03,6.000000e-06,2.410300e-02,2.545700e-02,0.000000e+00,0.000000e+00,XXX,3.751982e+00,0.000000e+00,1.800000e-05,1.420000e-04,2.387800e-02,6.400000e-05,XXX,3.776085e+00,0.000000e+00,2.500000e-05,1.360000e-04,2.522400e-02,7.100000e-05
58,XXX,3.801560e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.547100e-02,2.409500e-02,0.000000e+00,1.000000e-06,XXX,3.801561e+00,0.000000e+00,1.900000e-05,1.350000e-04,2.523600e-02,8.100000e-05,XXX,3.827032e+00,0.000000e+00,3.400000e-05,1.410000e-04,2.386400e-02,5.600000e-05
59,XXX,3.851159e+00,0.000000e+00,1.822000e-03,9.000000e-06,2.416100e-02,2.556800e-02,0.000000e+00,0.000000e+00,XXX,3.852991e+00,0.000000e+00,2.200000e-05,1.570000e-04,2.391400e-02,6.700000e-05,XXX,3.877151e+00,0.000000e+00,2.600000e-05,1.370000e-04,2.531500e-02,9.000000e-05
60,XXX,3.902739e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.550700e-02,2.410500e-02,1.784950e-01,0.000000e+00,XXX,3.902740e+00,0.000000e+00,2.200000e-05,1.410000e-04,2.525300e-02,9.100000e-05,XXX,3.928247e+00,0.000000e+00,6.700000e-05,1.400000e-04,2.384300e-02,5.400000e-05
61,XXX,4.130862e+00,1.000000e-06,1.838000e-03,1.200000e-05,2.418100e-02,2.558400e-02,0.000000e+00,0.000000e+00,XXX,4.132713e+00,0.000000e+00,2.300000e-05,1.890000e-04,2.390600e-02,6.300000e-05,XXX,4.156894e+00,0.000000e+00,2.400000e-05,1.340000e-04,2.536500e-02,6.100000e-05
62,XXX,4.182496e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.544000e-02,2.411600e-02,0.000000e+00,0.000000e+00,XXX,4.182497e+00,1.000000e-06,1.700000e-05,1.320000e-04,2.521200e-02,7.800000e-05,XXX,4.207937e+00,0.000000e+00,3.200000e-05,1.410000e-04,2.388600e-02,5.700000e-05
63,XXX,4.232070e+00,1.000000e-06,1.814000e-03,8.000000e-06,2.411700e-02,2.543000e-02,0.000000e+00,0.000000e+00,XXX,4.233893e+00,0.000000e+00,2.000000e-05,1.440000e-04,2.389300e-02,6.000000e-05,XXX,4.258011e+00,0.000000e+00,2.300000e-05,1.330000e-04,2.521400e-02,5.900000e-05
64,XXX,4.283457e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.538700e-02,2.409700e-02,0.000000e+00,0.000000e+00,XXX,4.283458e+00,0.000000e+00,1.700000e-05,1.320000e-04,2.516500e-02,7.300000e-05,XXX,4.308845e+00,0.000000e+00,3.100000e-05,1.410000e-04,2.387000e-02,5.500000e-05
65,XXX,4.332958e+00,1.000000e-06,1.812000e-03,8.000000e-06,2.416100e-02,2.551900e-02,0.000000e+00,0.000000e+00,XXX,4.334779e+00,0.000000e+00,2.000000e-05,1.450000e-04,2.393000e-02,6.600000e-05,XXX,4.358940e+00,0.000000e+00,2.600000e-05,1.360000e-04,2.526600e-02,9.000000e-05
66,XXX,4.384477e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.556900e-02,2.410800e-02,1.000000e-06,0.000000e+00,XXX,4.384478e+00,1.000000e-06,2.400000e-05,1.380000e-04,2.531800e-02,8.800000e-05,XXX,4.410048e+00,0.000000e+00,3.400000e-05,1.460000e-04,2.387100e-02,5.600000e-05
67,XXX,4.434173e+00,1.000000e-06,1.815000e-03,7.000000e-06,2.414000e-02,2.538500e-02,0.000000e+00,0.000000e+00,XXX,4.435997e+00,0.000000e+00,2.000000e-05,1.430000e-04,2.391200e-02,6.400000e-05,XXX,4.460136e+00,0.000000e+00,2.500000e-05,1.460000e-04,2.515100e-02,6.200000e-05
