step_nr,mainloop:,start of iteration(abs),0..1 print and init,1..2 compute_deltat(),2..3 mpi dt sync,3..4 1. h_godunov,4..5 2. h_godunov,5..6 writing state,6..7 sync loop (if DBG),MPI_hydro_godunov: first sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace,MPI_hydro_godunov: second sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace
37,XXX,2.412486e+00,1.000000e-06,1.820000e-03,2.000000e-06,2.409200e-02,2.548600e-02,0.000000e+00,1.000000e-06,XXX,2.414309e+00,1.000000e-06,7.000000e-06,1.330000e-04,2.388700e-02,6.400000e-05,XXX,2.438402e+00,0.000000e+00,2.300000e-05,1.360000e-04,2.526100e-02,6.500000e-05
38,XXX,2.463908e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.539400e-02,2.402800e-02,0.000000e+00,0.000000e+00,XXX,2.463909e+00,0.000000e+00,1.700000e-05,1.340000e-04,2.517000e-02,7.300000e-05,XXX,2.489304e+00,0.000000e+00,9.000000e-06,1.380000e-04,2.382800e-02,5.200000e-05
39,XXX,2.513350e+00,1.000000e-06,1.803000e-03,2.000000e-06,2.403600e-02,2.531700e-02,0.000000e+00,0.000000e+00,XXX,2.515156e+00,0.000000e+00,7.000000e-06,1.290000e-04,2.384200e-02,5.800000e-05,XXX,2.539192e+00,0.000000e+00,1.900000e-05,1.330000e-04,2.510700e-02,5.800000e-05
40,XXX,2.564527e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.547800e-02,2.418900e-02,1.783030e-01,0.000000e+00,XXX,2.564529e+00,0.000000e+00,1.600000e-05,1.320000e-04,2.522000e-02,1.090000e-04,XXX,2.590007e+00,0.000000e+00,1.000000e-05,1.380000e-04,2.397200e-02,6.800000e-05
41,XXX,2.792513e+00,1.000000e-06,1.824000e-03,2.000000e-06,2.407900e-02,2.535400e-02,0.000000e+00,0.000000e+00,XXX,2.794341e+00,0.000000e+00,7.000000e-06,1.810000e-04,2.383100e-02,5.900000e-05,XXX,2.818419e+00,0.000000e+00,2.300000e-05,1.320000e-04,2.514500e-02,5.400000e-05
42,XXX,2.843793e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.535500e-02,2.407600e-02,0.000000e+00,0.000000e+00,XXX,2.843794e+00,0.000000e+00,1.600000e-05,1.300000e-04,2.513200e-02,7.600000e-05,XXX,2.869149e+00,0.000000e+00,1.000000e-05,1.370000e-04,2.387200e-02,5.700000e-05
43,XXX,2.893246e+00,1.000000e-06,1.819000e-03,3.000000e-06,2.405900e-02,2.527700e-02,0.000000e+00,0.000000e+00,XXX,2.895069e+00,0.000000e+00,7.000000e-06,1.330000e-04,2.385800e-02,6.100000e-05,XXX,2.919129e+00,0.000000e+00,2.100000e-05,1.340000e-04,2.506800e-02,5.300000e-05
44,XXX,2.944424e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.529100e-02,2.405200e-02,0.000000e+00,0.000000e+00,XXX,2.944425e+00,0.000000e+00,1.500000e-05,1.310000e-04,2.507900e-02,6.600000e-05,XXX,2.969716e+00,0.000000e+00,9.000000e-06,1.340000e-04,2.385600e-02,5.200000e-05
45,XXX,2.993813e+00,1.000000e-06,1.804000e-03,1.000000e-06,2.407600e-02,2.536000e-02,0.000000e+00,0.000000e+00,XXX,2.995620e+00,0.000000e+00,6.000000e-06,1.350000e-04,2.387200e-02,6.200000e-05,XXX,3.019695e+00,0.000000e+00,2.000000e-05,1.330000e-04,2.515100e-02,5.600000e-05
46,XXX,3.045074e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.532800e-02,2.409600e-02,0.000000e+00,0.000000e+00,XXX,3.045075e+00,0.000000e+00,1.600000e-05,1.310000e-04,2.511600e-02,6.500000e-05,XXX,3.070403e+00,0.000000e+00,9.000000e-06,1.350000e-04,2.388500e-02,6.700000e-05
47,XXX,3.094524e+00,1.000000e-06,1.847000e-03,3.000000e-06,2.423500e-02,2.558000e-02,0.000000e+00,0.000000e+00,XXX,3.096375e+00,0.000000e+00,8.000000e-06,1.580000e-04,2.399800e-02,7.100000e-05,XXX,3.120611e+00,0.000000e+00,2.800000e-05,1.360000e-04,2.532300e-02,9.200000e-05
48,XXX,3.146215e+00,1.000000e-06,0.000000e+00,1.000000e-06,2.565900e-02,2.420500e-02,1.000000e-06,0.000000e+00,XXX,3.146217e+00,0.000000e+00,2.600000e-05,1.390000e-04,2.539700e-02,9.600000e-05,XXX,3.171876e+00,0.000000e+00,1.000000e-05,1.370000e-04,2.398900e-02,6.900000e-05
49,XXX,3.196108e+00,1.000000e-06,1.835000e-03,3.000000e-06,2.416400e-02,2.573400e-02,0.000000e+00,0.000000e+00,XXX,3.197947e+00,0.000000e+00,7.000000e-06,1.460000e-04,2.394500e-02,6.600000e-05,XXX,3.222112e+00,0.000000e+00,2.600000e-05,1.420000e-04,2.545600e-02,1.080000e-04
50,XXX,3.247875e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.565700e-02,2.419700e-02,1.781810e-01,0.000000e+00,XXX,3.247877e+00,0.000000e+00,3.200000e-05,1.470000e-04,2.538100e-02,9.600000e-05,XXX,3.273534e+00,0.000000e+00,1.100000e-05,1.390000e-04,2.398000e-02,6.600000e-05
51,XXX,3.475925e+00,1.000000e-06,1.830000e-03,2.000000e-06,2.416000e-02,2.520100e-02,0.000000e+00,0.000000e+00,XXX,3.477758e+00,0.000000e+00,8.000000e-06,1.810000e-04,2.389400e-02,7.700000e-05,XXX,3.501918e+00,0.000000e+00,2.300000e-05,1.340000e-04,2.499000e-02,5.400000e-05
52,XXX,3.527140e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.539900e-02,2.403900e-02,0.000000e+00,0.000000e+00,XXX,3.527142e+00,0.000000e+00,1.500000e-05,1.300000e-04,2.518100e-02,7.100000e-05,XXX,3.552540e+00,0.000000e+00,9.000000e-06,1.360000e-04,2.384200e-02,5.200000e-05
53,XXX,3.576598e+00,1.000000e-06,1.806000e-03,2.000000e-06,2.414100e-02,2.561300e-02,0.000000e+00,0.000000e+00,XXX,3.578407e+00,0.000000e+00,6.000000e-06,1.300000e-04,2.393300e-02,7.200000e-05,XXX,3.602548e+00,0.000000e+00,2.700000e-05,1.410000e-04,2.535400e-02,9.100000e-05
54,XXX,3.628185e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.554700e-02,2.407500e-02,0.000000e+00,0.000000e+00,XXX,3.628186e+00,1.000000e-06,2.200000e-05,1.430000e-04,2.530500e-02,7.600000e-05,XXX,3.653734e+00,0.000000e+00,9.000000e-06,1.350000e-04,2.387800e-02,5.200000e-05
55,XXX,3.677828e+00,1.000000e-06,1.805000e-03,2.000000e-06,2.402700e-02,2.528900e-02,0.000000e+00,0.000000e+00,XXX,3.679637e+00,0.000000e+00,6.000000e-06,1.340000e-04,2.382900e-02,5.700000e-05,XXX,3.703664e+00,0.000000e+00,1.800000e-05,1.340000e-04,2.508300e-02,5.300000e-05
56,XXX,3.728968e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.519100e-02,2.399400e-02,1.000000e-06,0.000000e+00,XXX,3.728969e+00,0.000000e+00,1.500000e-05,1.300000e-04,2.498700e-02,5.900000e-05,XXX,3.754160e+00,0.000000e+00,9.000000e-06,1.320000e-04,2.380200e-02,5.100000e-05
57,XXX,3.778169e+00,1.000000e-06,1.806000e-03,2.000000e-06,2.403300e-02,2.539200e-02,0.000000e+00,0.000000e+00,XXX,3.779978e+00,0.000000e+00,6.000000e-06,1.290000e-04,2.383600e-02,6.200000e-05,XXX,3.804012e+00,0.000000e+00,2.200000e-05,1.360000e-04,2.517700e-02,5.600000e-05
58,XXX,3.829424e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.532900e-02,2.401600e-02,0.000000e+00,1.000000e-06,XXX,3.829425e+00,0.000000e+00,1.500000e-05,1.320000e-04,2.511600e-02,6.600000e-05,XXX,3.854755e+00,0.000000e+00,8.000000e-06,1.340000e-04,2.382200e-02,5.100000e-05
59,XXX,3.878815e+00,1.000000e-06,1.808000e-03,2.000000e-06,2.402700e-02,2.524100e-02,0.000000e+00,0.000000e+00,XXX,3.880627e+00,0.000000e+00,6.000000e-06,1.290000e-04,2.383400e-02,5.700000e-05,XXX,3.904653e+00,0.000000e+00,1.800000e-05,1.310000e-04,2.503900e-02,5.300000e-05
