step_nr,mainloop:,start of iteration(abs),0..1 print and init,1..2 compute_deltat(),2..3 mpi dt sync,3..4 1. h_godunov,4..5 2. h_godunov,5..6 writing state,6..7 sync loop (if DBG),MPI_hydro_godunov: first sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace,MPI_hydro_godunov: second sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace
44,XXX,6.901560e-01,1.000000e-06,0.000000e+00,0.000000e+00,3.105000e-03,2.956000e-03,0.000000e+00,0.000000e+00,XXX,6.901570e-01,0.000000e+00,1.300000e-05,5.000000e-06,3.085000e-03,2.000000e-06,XXX,6.932620e-01,0.000000e+00,1.200000e-05,4.000000e-06,2.939000e-03,1.000000e-06
45,XXX,6.962330e-01,1.000000e-06,2.570000e-04,4.000000e-06,2.955000e-03,3.065000e-03,0.000000e+00,0.000000e+00,XXX,6.964950e-01,0.000000e+00,1.100000e-05,5.000000e-06,2.938000e-03,1.000000e-06,XXX,6.994510e-01,0.000000e+00,2.000000e-06,4.000000e-06,3.056000e-03,2.000000e-06
46,XXX,7.025270e-01,1.000000e-06,0.000000e+00,0.000000e+00,3.107000e-03,2.957000e-03,0.000000e+00,0.000000e+00,XXX,7.025290e-01,0.000000e+00,1.300000e-05,4.000000e-06,3.088000e-03,1.000000e-06,XXX,7.056360e-01,0.000000e+00,1.100000e-05,4.000000e-06,2.940000e-03,1.000000e-06
47,XXX,7.086050e-01,1.000000e-06,2.560000e-04,4.000000e-06,2.960000e-03,3.076000e-03,0.000000e+00,0.000000e+00,XXX,7.088660e-01,0.000000e+00,1.100000e-05,5.000000e-06,2.943000e-03,1.000000e-06,XXX,7.118260e-01,1.000000e-06,1.000000e-06,4.000000e-06,3.068000e-03,2.000000e-06
48,XXX,7.149150e-01,1.000000e-06,0.000000e+00,0.000000e+00,3.112000e-03,2.961000e-03,0.000000e+00,0.000000e+00,XXX,7.149160e-01,0.000000e+00,1.400000e-05,4.000000e-06,3.092000e-03,2.000000e-06,XXX,7.180280e-01,0.000000e+00,1.100000e-05,5.000000e-06,2.944000e-03,1.000000e-06
49,XXX,7.210020e-01,1.000000e-06,2.540000e-04,4.000000e-06,2.963000e-03,3.070000e-03,0.000000e+00,1.000000e-06,XXX,7.212620e-01,0.000000e+00,1.000000e-05,6.000000e-06,2.945000e-03,1.000000e-06,XXX,7.242240e-01,0.000000e+00,2.000000e-06,4.000000e-06,3.063000e-03,1.000000e-06
50,XXX,7.273130e-01,1.000000e-06,0.000000e+00,0.000000e+00,3.111000e-03,2.973000e-03,2.971400e-02,1.000000e-06,XXX,7.273140e-01,0.000000e+00,2.000000e-06,1.600000e-05,3.092000e-03,1.000000e-06,XXX,7.304250e-01,0.000000e+00,1.200000e-05,4.000000e-06,2.956000e-03,1.000000e-06
51,XXX,7.631260e-01,1.000000e-06,2.720000e-04,6.000000e-06,2.966000e-03,3.070000e-03,0.000000e+00,0.000000e+00,XXX,7.634050e-01,0.000000e+00,1.400000e-05,6.000000e-06,2.945000e-03,1.000000e-06,XXX,7.663720e-01,0.000000e+00,2.000000e-06,4.000000e-06,3.062000e-03,1.000000e-06
52,XXX,7.694550e-01,1.000000e-06,0.000000e+00,0.000000e+00,3.111000e-03,2.959000e-03,0.000000e+00,1.000000e-06,XXX,7.694560e-01,0.000000e+00,1.300000e-05,5.000000e-06,3.091000e-03,2.000000e-06,XXX,7.725670e-01,0.000000e+00,1.200000e-05,5.000000e-06,2.941000e-03,1.000000e-06
53,XXX,7.755390e-01,1.000000e-06,2.560000e-04,5.000000e-06,2.964000e-03,3.090000e-03,1.000000e-06,0.000000e+00,XXX,7.758010e-01,0.000000e+00,1.100000e-05,5.000000e-06,2.947000e-03,1.000000e-06,XXX,7.787660e-01,0.000000e+00,1.000000e-06,4.000000e-06,3.083000e-03,1.000000e-06
