step_nr,mainloop:,start of iteration(abs),0..1 print and init,1..2 compute_deltat(),2..3 mpi dt sync,3..4 1. h_godunov,4..5 2. h_godunov,5..6 writing state,6..7 sync loop (if DBG),MPI_hydro_godunov: first sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace,MPI_hydro_godunov: second sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace
54,XXX,1.180743e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.965000e-03,5.829000e-03,0.000000e+00,0.000000e+00,XXX,1.180743e+00,0.000000e+00,3.000000e-06,8.000000e-06,5.953000e-03,1.000000e-06,XXX,1.186708e+00,0.000000e+00,1.990000e-04,1.000000e-05,5.618000e-03,1.000000e-06
55,XXX,1.192544e+00,0.000000e+00,4.010000e-04,1.140000e-04,5.640000e-03,5.966000e-03,0.000000e+00,0.000000e+00,XXX,1.193059e+00,0.000000e+00,1.300000e-05,8.000000e-06,5.617000e-03,2.000000e-06,XXX,1.198699e+00,0.000000e+00,3.000000e-06,6.000000e-06,5.956000e-03,1.000000e-06
56,XXX,1.204672e+00,0.000000e+00,1.000000e-06,0.000000e+00,5.972000e-03,5.682000e-03,0.000000e+00,0.000000e+00,XXX,1.204673e+00,0.000000e+00,3.000000e-06,7.000000e-06,5.961000e-03,1.000000e-06,XXX,1.210645e+00,0.000000e+00,5.800000e-05,7.000000e-06,5.615000e-03,1.000000e-06
57,XXX,1.216334e+00,0.000000e+00,4.030000e-04,1.090000e-04,5.638000e-03,5.972000e-03,0.000000e+00,0.000000e+00,XXX,1.216846e+00,0.000000e+00,1.300000e-05,8.000000e-06,5.616000e-03,1.000000e-06,XXX,1.222484e+00,0.000000e+00,3.000000e-06,7.000000e-06,5.960000e-03,2.000000e-06
58,XXX,1.228463e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.971000e-03,5.676000e-03,0.000000e+00,0.000000e+00,XXX,1.228463e+00,0.000000e+00,4.000000e-06,7.000000e-06,5.959000e-03,1.000000e-06,XXX,1.234434e+00,0.000000e+00,5.300000e-05,7.000000e-06,5.615000e-03,1.000000e-06
59,XXX,1.240120e+00,0.000000e+00,4.030000e-04,1.160000e-04,5.638000e-03,5.968000e-03,0.000000e+00,0.000000e+00,XXX,1.240639e+00,0.000000e+00,1.400000e-05,7.000000e-06,5.616000e-03,1.000000e-06,XXX,1.246277e+00,0.000000e+00,3.000000e-06,7.000000e-06,5.957000e-03,1.000000e-06
60,XXX,1.252253e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.974000e-03,5.802000e-03,8.112300e-02,0.000000e+00,XXX,1.252253e+00,0.000000e+00,3.000000e-06,7.000000e-06,5.963000e-03,1.000000e-06,XXX,1.258227e+00,0.000000e+00,1.790000e-04,8.000000e-06,5.614000e-03,1.000000e-06
61,XXX,1.345161e+00,0.000000e+00,4.160000e-04,1.080000e-04,5.647000e-03,5.963000e-03,0.000000e+00,0.000000e+00,XXX,1.345685e+00,0.000000e+00,1.700000e-05,9.000000e-06,5.619000e-03,2.000000e-06,XXX,1.351332e+00,0.000000e+00,3.000000e-06,7.000000e-06,5.952000e-03,1.000000e-06
62,XXX,1.357303e+00,0.000000e+00,0.000000e+00,1.000000e-06,5.963000e-03,5.866000e-03,0.000000e+00,0.000000e+00,XXX,1.357304e+00,0.000000e+00,3.000000e-06,7.000000e-06,5.951000e-03,2.000000e-06,XXX,1.363267e+00,0.000000e+00,2.430000e-04,7.000000e-06,5.614000e-03,2.000000e-06
63,XXX,1.369140e+00,0.000000e+00,4.040000e-04,1.620000e-04,5.635000e-03,5.961000e-03,0.000000e+00,0.000000e+00,XXX,1.369706e+00,0.000000e+00,1.300000e-05,8.000000e-06,5.613000e-03,1.000000e-06,XXX,1.375341e+00,0.000000e+00,3.000000e-06,7.000000e-06,5.949000e-03,2.000000e-06
